country,iso2,admin1,iuName,iuId,iuCode,year,pgm,popTotal,popPreSac,popSac,popAdults,endLf,popReqPc,popNoTx,mda,epiEffMda,epiEffMdaN,cumMda,mdaScheme,mdaDrugs,ia,mdaLast,surveyLast,endemicityId
Nigeria,NG,Kebbi,Ngaski,36798,NGA0379636798,2028,1.0237,212658,34024,59544,110582,"Endemic (under post-intervention surveillance)",0,212658,0,0,0,13,NR,NR,NR,2021,2026,3
Nigeria,NG,Kebbi,Shanga,36800,NGA0379636800,2027,1.0237,211702,33873,59277,110086,"Endemic (under post-intervention surveillance)",0,211702,0,0,0,14,NR,NR,TAS3,2022,2027,3
Nigeria,NG,Kogi,Ajaokuta,36806,NGA0379736806,2029,1.0237,213433,34150,59761,110985,"Endemic (under post-intervention surveillance)",0,213433,0,0,0,10,NR,NR,NR,2022,2027,3
Nigeria,NG,Kogi,Bassa,36808,NGA0379736808,2023,1.0237,212253,33961,59431,110371,"Endemic (under post-intervention surveillance)",0,212253,0,0,0,14,NR,NR,TAS2,2021,2026,3
Nigeria,NG,Kogi,Ibaji,36810,NGA0379736810,2027,1.0237,213339,34134,59735,110937,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Kogi,Igalamela-Odulu,36812,NGA0379736812,2021,1.0237,214156,34265,59964,111361,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Kogi,Ijumu,36813,NGA0379736813,2029,1.0237,209260,33481,58593,108813,"Endemic (under post-intervention surveillance)",0,209260,0,0,0,9,NR,NR,NR,2022,2027,3
Nigeria,NG,Kogi,Ijumu,36813,NGA0379736813,2030,1.0237,214217,34274,59981,111391,"Endemic (under post-intervention surveillance)",0,214217,0,0,0,9,NR,NR,Surveillance,2022,2027,3
Nigeria,NG,Kogi,Kabba/Bunu,36814,NGA0379736814,2021,1.0237,210432,33669,58921,109425,"Endemic (MDA not delivered)",210432,0,0,0,5,10,"MDA 1",ALB_IVM,pre-TAS,2022,2027,26
Nigeria,NG,Kogi,Kabba/Bunu,36814,NGA0379736814,2022,1.0237,215417,34467,60317,112017,Endemic,215417,0,1,1,6,11,"MDA 4",ALBx2,TAS1,2022,2027,26
Nigeria,NG,Kogi,"Yagba East",36824,NGA0379736824,2021,1.0237,215607,34497,60370,112116,"Endemic (MDA not delivered)",215607,0,0,0,4,8,"MDA 1",ALB_IVM,NR,2023,2028,26
Nigeria,NG,Kogi,"Yagba West",36825,NGA0379736825,2023,1.0237,212491,33999,59498,110495,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Kwara,Asa,36826,NGA0379836826,2027,1.0237,210518,33682,58946,109468,"Endemic (under post-intervention surveillance)",0,210518,0,0,0,11,NR,NR,NR,2024,2029,3
Nigeria,NG,Kwara,Asa,36826,NGA0379836826,2028,1.0237,215505,34480,60342,112061,"Endemic (under post-intervention surveillance)",0,215505,0,0,0,11,NR,NR,NR,2024,2029,3
Nigeria,NG,Kwara,Irepodun,36835,NGA0379836835,2021,1.0237,215010,34402,60203,111805,"Endemic (MDA not delivered)",215010,0,0,0,6,13,"MDA 1",ALB_IVM,TAS1,2021,2026,26
Nigeria,NG,Kwara,Kaima,36837,NGA0379836837,2028,1.0237,211635,33862,59258,110049,"Endemic (under post-intervention surveillance)",0,211635,0,0,0,9,NR,NR,NR,2021,2026,3
Nigeria,NG,Lagos,Ibeju/Lekki,36850,NGA0379936850,2030,1.0237,209844,33575,58753,109117,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Nasarawa,Doma,36864,NGA0380036864,2023,1.0237,211667,33867,59268,110067,"Endemic (under post-intervention surveillance)",0,0,0,0,0,10,NR,NR,NR,0,2017,3
Nigeria,NG,Nasarawa,Nasarawa-Eggon,36871,NGA0380036871,2021,1.0237,215761,34522,60413,112196,"Endemic (under post-intervention surveillance)",0,0,0,0,0,11,NR,NR,NR,0,2017,3
Nigeria,NG,Nasarawa,Obi,36872,NGA0380036872,2021,1.0237,215392,34463,60310,112004,"Endemic (under post-intervention surveillance)",0,0,0,0,0,10,NR,NR,NR,0,2017,3
Nigeria,NG,Nasarawa,Toto,36873,NGA0380036873,2030,1.0237,212692,34030,59555,110600,"Endemic (under post-intervention surveillance)",0,0,0,0,0,11,NR,NR,NR,0,2017,3
Nigeria,NG,Niger,Agale,36875,NGA0380136875,2025,1.0237,211170,33788,59127,109808,"Endemic (under post-intervention surveillance)",0,211170,0,0,0,12,NR,NR,NR,2022,2027,3
Nigeria,NG,Niger,Bosso,36879,NGA0380136879,2021,1.0237,213200,34112,59696,110864,"Endemic (MDA not delivered)",213200,0,0,0,5,10,"MDA 4",ALBx2,pre-TAS,2022,2027,26
Nigeria,NG,Niger,Gbako,36882,NGA0380136882,2027,1.0237,212234,33959,59424,110363,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Niger,Katcha,36884,NGA0380136884,2029,1.0237,213179,34108,59690,110853,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Ogun,Ikenne,36911,NGA0380236911,2030,1.0237,212083,33933,59380,110282,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Ogun,Odogbolu,36916,NGA0380236916,2027,1.0237,211662,33868,59266,110064,"Endemic (under post-intervention surveillance)",0,211662,0,0,0,11,NR,NR,TAS2,2025,2030,3
Nigeria,NG,Ondo,"Akure North",36924,NGA0380336924,2025,1.0237,209072,33452,58541,108718,"Endemic (under post-intervention surveillance)",0,209072,0,0,0,15,NR,NR,NR,2021,2026,3
Nigeria,NG,Ondo,"Akure North",36924,NGA0380336924,2026,1.0237,214025,34244,59928,111294,"Endemic (under post-intervention surveillance)",0,214025,0,0,0,15,NR,NR,TAS3,2021,2026,3
Nigeria,NG,Ondo,Idanre,36927,NGA0380336927,2026,1.0237,209856,33577,58760,109126,"Endemic (under post-intervention surveillance)",0,209856,0,0,0,16,NR,NR,TAS3,2021,2026,3
Nigeria,NG,Ondo,Idanre,36927,NGA0380336927,2027,1.0237,214827,34372,60152,111711,"Endemic (under post-intervention surveillance)",0,214827,0,0,0,16,NR,NR,NR,2021,2026,3
Nigeria,NG,Ondo,Irele,36931,NGA0380336931,2021,1.0237,210027,33604,58808,109214,"Endemic (under MDA)",210027,0,1,1,6,15,"MDA 1",ALB_IVM,TAS1,2021,2026,26
Nigeria,NG,Ondo,Irele,36931,NGA0380336931,2022,1.0237,215003,34400,60201,111801,"Endemic (under post-intervention surveillance)",0,215003,0,0,0,15,NR,NR,NR,2021,2026,3
Nigeria,NG,Ondo,Ose,36936,NGA0380336936,2021,1.0237,209644,33543,58700,109015,"Endemic (under MDA)",209644,0,1,1,6,15,"MDA 1",ALB_IVM,TAS1,2021,2026,26
Nigeria,NG,Ondo,Ose,36936,NGA0380336936,2022,1.0237,214610,34338,60091,111598,"Endemic (under post-intervention surveillance)",0,214610,0,0,0,15,NR,NR,NR,2021,2026,3
Nigeria,NG,Osun,Boripe,36943,NGA0380436943,2023,1.0237,211290,33806,59161,109871,"Endemic (under post-intervention surveillance)",0,211290,0,0,0,14,NR,NR,TAS2,2021,2026,3
Nigeria,NG,Osun,Ejigbo,36947,NGA0380436947,2025,1.0237,210747,33719,59010,109588,"Endemic (under post-intervention surveillance)",0,210747,0,0,0,9,NR,NR,NR,2022,2027,3
Nigeria,NG,Osun,Ejigbo,36947,NGA0380436947,2026,1.0237,215740,34518,60408,112184,"Endemic (under post-intervention surveillance)",0,215740,0,0,0,9,NR,NR,NR,2022,2027,3
Nigeria,NG,Osun,"Ife South",36951,NGA0380436951,2024,1.0237,210057,33609,58816,109229,"Endemic (under post-intervention surveillance)",0,210057,0,0,0,9,NR,NR,NR,2023,2028,3
Nigeria,NG,Osun,"Ife South",36951,NGA0380436951,2025,1.0237,215033,34405,60209,111817,"Endemic (under post-intervention surveillance)",0,215033,0,0,0,9,NR,NR,TAS2,2023,2028,3
Nigeria,NG,Osun,Irepodun,36957,NGA0380436957,2030,1.0237,213444,34151,59764,110991,"Endemic (under post-intervention surveillance)",0,213444,0,0,0,10,NR,NR,Surveillance,2022,2027,3
Nigeria,NG,Osun,Irewole,36958,NGA0380436958,2022,1.0237,212682,34030,59551,110594,"Endemic (under post-intervention surveillance)",0,212682,0,0,0,9,NR,NR,NR,2021,2026,3
Nigeria,NG,Osun,Odo-Otin,36962,NGA0380436962,2025,1.0237,213081,34093,59664,110802,"Endemic (under post-intervention surveillance)",0,213081,0,0,0,13,NR,NR,NR,2022,2027,3
Nigeria,NG,Osun,Olorunda,36964,NGA0380436964,2025,1.0237,209350,33496,58618,108861,"Endemic (under post-intervention surveillance)",0,209350,0,0,0,9,NR,NR,NR,2022,2027,3
Nigeria,NG,Osun,Olorunda,36964,NGA0380436964,2026,1.0237,214310,34290,60007,111440,"Endemic (under post-intervention surveillance)",0,214310,0,0,0,9,NR,NR,NR,2022,2027,3
Nigeria,NG,Osun,Oriade,36965,NGA0380436965,2021,1.0237,215020,34403,60206,111810,"Endemic (under MDA)",215020,0,1,1,5,15,"MDA 1",ALB_IVM,pre-TAS,2022,2027,26
Nigeria,NG,Oyo,Afijo,36968,NGA0380536968,2025,1.0237,213181,34109,59690,110853,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Oyo,"Ibarapa East",36979,NGA0380536979,2030,1.0237,211172,33788,59129,109809,"Endemic (under post-intervention surveillance)",0,211172,0,0,0,9,NR,NR,Surveillance,2022,2027,3
Nigeria,NG,Oyo,Irepo,36982,NGA0380536982,2028,1.0237,208887,33422,58490,108622,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Oyo,Irepo,36982,NGA0380536982,2029,1.0237,213836,34214,59876,111195,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Oyo,Itesiwaju,36984,NGA0380536984,2026,1.0237,209252,33481,58592,108811,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Oyo,Itesiwaju,36984,NGA0380536984,2027,1.0237,214209,34274,59980,111389,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Oyo,Lagelu,36987,NGA0380536987,2021,1.0237,214065,34250,59938,111314,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Oyo,"Oyo East",36996,NGA0380536996,2028,1.0237,211092,33776,59107,109767,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Oyo,"Oyo West",36997,NGA0380536997,2024,1.0237,211449,33832,59205,109955,Endemic,211449,0,1,1,5,8,"MDA 4",ALBx2,pre-TAS,2025,2030,26
Nigeria,NG,Oyo,Surulere,37000,NGA0380537000,2022,1.0237,210417,33667,58916,109417,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Oyo,Surulere,37000,NGA0380537000,2023,1.0237,215402,34465,60312,112009,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Plateau,Kanke,37008,NGA0380637008,2029,1.0237,211867,33898,59323,110172,"Endemic (under post-intervention surveillance)",0,0,0,0,0,12,NR,NR,NR,0,2017,3
Nigeria,NG,Plateau,"Langtan North",37009,NGA0380637009,2023,1.0237,213239,34118,59707,110884,"Endemic (under post-intervention surveillance)",0,0,0,0,0,10,NR,NR,NR,0,2017,3
Nigeria,NG,Plateau,Riyom,37015,NGA0380637015,2025,1.0237,209025,33444,58527,108693,"Endemic (under post-intervention surveillance)",0,0,0,0,0,10,NR,NR,NR,0,2017,3
Nigeria,NG,Plateau,Riyom,37015,NGA0380637015,2026,1.0237,213977,34236,59914,111268,"Endemic (under post-intervention surveillance)",0,0,0,0,0,10,NR,NR,NR,0,2017,3
Nigeria,NG,Rivers,Oyigbo,37038,NGA0380737038,2028,1.0237,209116,33459,58552,108739,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Rivers,Oyigbo,37038,NGA0380737038,2029,1.0237,214070,34252,59939,111315,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Rivers,Tai,37040,NGA0380737040,2030,1.0237,210405,33664,58913,109410,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Sokoto,Isa,37049,NGA0380837049,2021,1.0237,211383,33821,59187,109919,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Sokoto,Kebbe,37050,NGA0380837050,2028,1.0237,212476,33997,59494,110487,"Endemic (under post-intervention surveillance)",0,212476,0,0,0,13,NR,NR,NR,2021,2026,3
Nigeria,NG,Sokoto,Kware,37051,NGA0380837051,2025,1.0237,212745,34039,59569,110628,"Endemic (under post-intervention surveillance)",0,212745,0,0,0,9,NR,NR,TAS2,2023,2028,3
Nigeria,NG,Sokoto,Rabah,37052,NGA0380837052,2021,1.0237,215813,34530,60428,112223,"Endemic (MDA not delivered)",215813,0,0,0,7,13,NR,NR,TAS1,2021,2026,26
Nigeria,NG,Taraba,Donga,37066,NGA0380937066,2025,1.0237,213084,34093,59664,110803,"Endemic (under post-intervention surveillance)",0,213084,0,0,0,16,NR,NR,TAS2,2023,2028,3
Nigeria,NG,Taraba,Jalingo,37070,NGA0380937070,2023,1.0237,212029,33925,59368,110254,Endemic,212029,0,1,1,4,13,"MDA 1",ALB_IVM,NR,2025,2030,26
Nigeria,NG,Taraba,Takum,37075,NGA0380937075,2024,1.0237,210073,33612,58821,109237,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Taraba,Takum,37075,NGA0380937075,2025,1.0237,215050,34408,60214,111825,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Taraba,Zing,37079,NGA0380937079,2027,1.0237,212064,33929,59377,110273,"Endemic (under post-intervention surveillance)",0,212064,0,0,0,15,NR,NR,NR,2021,2026,3
Nigeria,NG,Yobe,Bade,37080,NGA0381037080,2023,1.0237,211934,33910,59341,110205,"Endemic (under post-intervention surveillance)",0,211934,0,0,0,14,NR,NR,TAS2,2021,2026,3
Nigeria,NG,Yobe,Fika,37083,NGA0381037083,2024,1.0237,212473,33997,59493,110487,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Yobe,Gujba,37086,NGA0381037086,2026,1.0237,211586,33853,59243,110025,Endemic,211586,0,1,1,6,16,"MDA 1",ALB_IVM,TAS1,2026,2031,26
Nigeria,NG,Yobe,Yunusari,37095,NGA0381037095,2027,1.0237,209496,33519,58658,108938,Endemic,209496,0,1,1,6,19,"MDA 1",ALB_IVM,TAS1,2027,2032,26
Nigeria,NG,Yobe,Yunusari,37095,NGA0381037095,2028,1.0237,214459,34313,60048,111519,"Endemic (under post-intervention surveillance)",0,214459,0,0,0,19,NR,NR,NR,2027,2032,3
Nigeria,NG,Zamfara,Anka,37097,NGA0381137097,2022,1.0237,210729,33716,59004,109579,"Endemic (under post-intervention surveillance)",0,210729,0,0,0,14,NR,NR,NR,2021,2026,3
Nigeria,NG,Zamfara,Anka,37097,NGA0381137097,2023,1.0237,215721,34515,60402,112175,"Endemic (under post-intervention surveillance)",0,215721,0,0,0,14,NR,NR,TAS2,2021,2026,3
Nigeria,NG,Zamfara,Shinkafi,37107,NGA0381137107,2024,1.0237,210538,33687,58951,109481,"Endemic (under post-intervention surveillance)",0,210538,0,0,0,15,NR,NR,NR,2023,2028,3
Nigeria,NG,Zamfara,Shinkafi,37107,NGA0381137107,2025,1.0237,215526,34485,60348,112075,"Endemic (under post-intervention surveillance)",0,215526,0,0,0,15,NR,NR,TAS2,2023,2028,3
Nigeria,NG,Abia,Ikwuano,36341,NGA0377536341,2025,1.0237,219251,35081,61391,114009,"Endemic (under post-intervention surveillance)",0,219251,0,0,0,10,NR,NR,NR,2021,2026,3
Nigeria,NG,Abia,"Isiala-Ngwa South",36343,NGA0377536343,2026,1.0237,219189,35071,61372,113980,"Endemic (under post-intervention surveillance)",0,219189,0,0,0,11,NR,NR,NR,2022,2027,3
Nigeria,NG,Abia,"Umuahia South",36353,NGA0377536353,2025,1.0237,220167,35226,61648,114487,"Endemic (under post-intervention surveillance)",0,220167,0,0,0,11,NR,NR,NR,2022,2027,3
Nigeria,NG,Adamawa,Girei,36357,NGA0377636357,2027,1.0237,216446,34631,60604,112553,"Endemic (under post-intervention surveillance)",0,216446,0,0,0,11,NR,NR,TAS3,2022,2027,3
Nigeria,NG,Adamawa,Girei,36357,NGA0377636357,2028,1.0237,221574,35451,62040,115219,"Endemic (under post-intervention surveillance)",0,221574,0,0,0,11,NR,NR,NR,2022,2027,3
Nigeria,NG,Adamawa,Gombi,36358,NGA0377636358,2022,1.0237,216873,34700,60724,112774,Endemic,216873,0,1,1,5,11,"MDA 1",ALB_IVM,pre-TAS,2023,2028,26
Nigeria,NG,Adamawa,Madagali,36363,NGA0377636363,2026,1.0237,219296,35087,61403,114034,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Adamawa,Mayo-belwa,36365,NGA0377636365,2021,1.0237,221548,35448,62033,115205,"Endemic (MDA not delivered)",221548,0,0,0,4,7,"MDA 1",ALB_IVM,NR,2023,2028,26
Nigeria,NG,Adamawa,"Mubi North",36367,NGA0377636367,2021,1.0237,218572,34972,61200,113657,"Endemic (MDA not delivered)",218572,0,0,0,1,3,"MDA 1",ALB_IVM,NR,2026,2031,26
Nigeria,NG,Adamawa,"Mubi South",36368,NGA0377636368,2028,1.0237,219769,35165,61535,114279,"Endemic (under post-intervention surveillance)",0,219769,0,0,0,6,NR,NR,NR,2024,2029,3
Nigeria,NG,Adamawa,Shelleng,36370,NGA0377636370,2022,1.0237,220783,35325,61820,114807,Endemic,220783,0,1,1,5,8,"MDA 1",ALB_IVM,pre-TAS,2023,2028,26
Nigeria,NG,"Akwa Ibom",Abak,36375,NGA0377736375,2025,1.0237,220993,35359,61878,114917,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Akwa Ibom","Ibesikpo Asutan",36383,NGA0377736383,2025,1.0237,217833,34854,60995,113274,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Akwa Ibom",Ikono,36386,NGA0377736386,2027,1.0237,219624,35138,61495,114206,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Akwa Ibom","Ikot Abasi",36387,NGA0377736387,2027,1.0237,219821,35172,61549,114307,"Endemic (under post-intervention surveillance)",0,219821,0,0,0,14,NR,NR,TAS3,2022,2027,3
Nigeria,NG,"Akwa Ibom","Ikot Ekpene",36388,NGA0377736388,2023,1.0237,216929,34709,60740,112803,"Endemic (under post-intervention surveillance)",0,216929,0,0,0,8,NR,NR,TAS2,2021,2026,3
Nigeria,NG,"Akwa Ibom",Itu,36390,NGA0377736390,2028,1.0237,216525,34644,60628,112593,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Akwa Ibom","Nsit Ubiom",36395,NGA0377736395,2028,1.0237,218566,34970,61198,113654,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Akwa Ibom","Obot Akara",36396,NGA0377736396,2022,1.0237,219616,35138,61493,114201,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Akwa Ibom",Onna,36398,NGA0377736398,2030,1.0237,220368,35261,61703,114591,"Endemic (under post-intervention surveillance)",0,220368,0,0,0,12,NR,NR,NR,2021,2026,3
Nigeria,NG,"Akwa Ibom",Ukanafun,36402,NGA0377736402,2028,1.0237,216525,34644,60628,112593,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Anambra,Njikoka,36418,NGA0377836418,2022,1.0237,219889,35182,61569,114342,"Endemic (under post-intervention surveillance)",0,219889,0,0,0,9,NR,NR,NR,2021,2026,3
Nigeria,NG,Anambra,"Onitsha North",36422,NGA0377836422,2029,1.0237,218005,34879,61042,113363,"Endemic (under post-intervention surveillance)",0,218005,0,0,0,7,NR,NR,NR,2022,2027,3
Nigeria,NG,Anambra,"Onitsha South",36423,NGA0377836423,2025,1.0237,217136,34741,60798,112910,"Endemic (under post-intervention surveillance)",0,217136,0,0,0,7,NR,NR,TAS2,2023,2028,3
Nigeria,NG,Bauchi,Damban,36430,NGA0377936430,2021,1.0237,218346,34935,61137,113540,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Bauchi,Kirfi,36439,NGA0377936439,2022,1.0237,218625,34981,61215,113685,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Bayelsa,Nembe,36450,NGA0378036450,2027,1.0237,218004,34879,61042,113362,"Endemic (under post-intervention surveillance)",0,218004,0,0,0,6,NR,NR,TAS2,2025,2030,3
Nigeria,NG,Benue,"Gwer West",36462,NGA0378136462,2030,1.0237,218173,34909,61089,113449,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Benue,Ogbadibo,36469,NGA0378136469,2028,1.0237,219377,35100,61424,114076,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Borno,Askir/Uba,36479,NGA0378236479,2025,1.0237,219406,35105,61434,114090,Endemic,219406,0,1,1,5,5,"MDA 1",ALB_IVM,pre-TAS,2026,2031,26
Nigeria,NG,Borno,Gubio,36486,NGA0378236486,2021,1.0237,221040,35366,61891,114941,"Endemic (MDA not delivered)",221040,0,0,0,0,1,"MDA 1",ALB_IVM,NR,2027,2032,26
Nigeria,NG,Borno,Magumeri,36497,NGA0378236497,2024,1.0237,217650,34824,60942,113178,Endemic,217650,0,1,1,3,4,"MDA 1",ALB_IVM,NR,2027,2032,26
Nigeria,NG,Borno,Marte,36499,NGA0378236499,2028,1.0237,220507,35280,61742,114664,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Cross River",Abi,36505,NGA0378336505,2023,1.0237,219544,35127,61473,114163,"Endemic (under post-intervention surveillance)",0,0,0,0,5,11,NR,NR,Surveillance,0,2023,3
Nigeria,NG,"Cross River",Akamkpa,36506,NGA0378336506,2021,1.0237,218649,34984,61222,113697,"Endemic (under post-intervention surveillance)",0,0,0,0,6,12,NR,NR,NR,0,2023,3
Nigeria,NG,Delta,"Aniocha South",36524,NGA0378436524,2024,1.0237,218229,34916,61104,113479,"Endemic (under post-intervention surveillance)",0,218229,0,0,0,11,NR,NR,NR,2021,2026,3
Nigeria,NG,Delta,"Isoko North",36531,NGA0378436531,2023,1.0237,218563,34970,61197,113652,Endemic,218563,0,1,1,4,8,"MDA 1",ALB_IVM,NR,2025,2030,26
Nigeria,NG,Delta,"Ndokwa West",36534,NGA0378436534,2021,1.0237,216044,34567,60492,112343,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Delta,"Ndokwa West",36534,NGA0378436534,2022,1.0237,221162,35386,61925,115004,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Delta,Okpe,36535,NGA0378436535,2027,1.0237,216501,34640,60621,112580,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Delta,Okpe,36535,NGA0378436535,2028,1.0237,221630,35461,62057,115247,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Delta,"Oshimili South",36537,NGA0378436537,2021,1.0237,216447,34632,60605,112552,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Delta,"Oshimili South",36537,NGA0378436537,2022,1.0237,221575,35452,62041,115218,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Delta,Udu,36540,NGA0378436540,2023,1.0237,217360,34778,60860,113027,Endemic,217360,0,1,1,6,8,"MDA 1",ALB_IVM,TAS1,2023,2028,26
Nigeria,NG,Delta,"Warii North",36545,NGA0378436545,2025,1.0237,218150,34905,61083,113437,"Endemic (under post-intervention surveillance)",0,218150,0,0,0,9,NR,NR,NR,2024,2029,3
Nigeria,NG,Ebonyi,Abakaliki,36548,NGA0378536548,2021,1.0237,219514,35122,61464,114147,"Endemic (MDA not delivered)",219514,0,0,0,4,5,"MDA 4",ALBx2,NR,2023,2028,26
Nigeria,NG,Ebonyi,Ebonyi,36551,NGA0378536551,2028,1.0237,216190,34590,60534,112420,"Endemic (under post-intervention surveillance)",0,216190,0,0,0,9,NR,NR,NR,2021,2026,3
Nigeria,NG,Ebonyi,Ebonyi,36551,NGA0378536551,2029,1.0237,221312,35409,61968,115083,"Endemic (under post-intervention surveillance)",0,221312,0,0,0,9,NR,NR,Surveillance,2021,2026,3
Nigeria,NG,Ebonyi,"Ezza North",36552,NGA0378536552,2023,1.0237,220783,35325,61819,114807,"Endemic (under post-intervention surveillance)",0,220783,0,0,0,10,NR,NR,TAS2,2021,2026,3
Nigeria,NG,Ebonyi,"Ezza south",36553,NGA0378536553,2026,1.0237,216658,34667,60664,112661,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Ebonyi,Ishielu,36555,NGA0378536555,2021,1.0237,218537,34966,61190,113639,"Endemic (under MDA)",218537,0,1,1,6,10,"MDA 1",ALB_IVM,TAS1,2021,2026,26
Nigeria,NG,Ebonyi,Ohaozara,36558,NGA0378536558,2022,1.0237,220127,35220,61635,114466,"Endemic (under post-intervention surveillance)",0,220127,0,0,0,10,NR,NR,NR,2021,2026,3
Nigeria,NG,Edo,"Esan West",36566,NGA0378636566,2029,1.0237,219575,35131,61482,114178,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Edo,"Etsako East",36568,NGA0378636568,2022,1.0237,216232,34597,60545,112441,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Edo,"Etsako East",36568,NGA0378636568,2023,1.0237,221355,35417,61979,115105,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Edo,"Ovia South West",36575,NGA0378636575,2026,1.0237,220156,35224,61645,114481,"Endemic (under post-intervention surveillance)",0,220156,0,0,0,11,NR,NR,TAS3,2021,2026,3
Nigeria,NG,Ekiti,"Aiyekiri (Gbonyin",36580,NGA0378736580,2022,1.0237,219477,35117,61453,114128,Endemic,219477,0,1,1,5,14,"MDA 4",ALBx2,pre-TAS,2023,2028,26
Nigeria,NG,Ekiti,"Ekiti East",36582,NGA0378736582,2025,1.0237,219181,35070,61370,113976,"Endemic (under post-intervention surveillance)",0,219181,0,0,0,13,NR,NR,NR,2021,2026,3
Nigeria,NG,Ekiti,Ikere,36588,NGA0378736588,2022,1.0237,218236,34918,61106,113483,Endemic,218236,0,1,1,5,14,"MDA 4",ALBx2,pre-TAS,2023,2028,26
Nigeria,NG,Ekiti,Irepodun/Ifelodun,36591,NGA0378736591,2028,1.0237,220121,35219,61634,114464,"Endemic (under post-intervention surveillance)",0,220121,0,0,0,17,NR,NR,NR,2022,2027,3
Nigeria,NG,Ekiti,Moba,36593,NGA0378736593,2022,1.0237,216964,34714,60750,112821,Endemic,216964,0,1,1,5,14,"MDA 4",ALBx2,pre-TAS,2023,2028,26
Nigeria,NG,Ekiti,Oye,36594,NGA0378736594,2026,1.0237,218283,34925,61119,113508,"Endemic (under post-intervention surveillance)",0,218283,0,0,0,14,NR,NR,NR,2022,2027,3
